"survey_round","psu","lat","lon","pop","district","urban_rural","market","hh","agem","agec","sexc","k1","k3","k5"
"Endline",51,6.03863,-0.4588,610,"SuhumKraboaCoaltar","Urban","Suhum",10,32,6,1,1,2,NA
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",1,39,18,1,1,2,NA
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",2,21,23,2,1,1,0
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",3,36,9,2,1,1,2
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",4,42,16,1,1,1,0
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",5,20,20,1,1,1,3
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",6,26,2,2,1,2,NA
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",7,37,15,2,1,1,0
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",8,26,1,2,1,2,NA
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",9,22,11,2,1,2,NA
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",10,31,13,1,1,2,NA
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",11,22,23,2,1,1,2
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",12,35,12,2,1,1,3
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",13,22,6,2,1,2,NA
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",14,35,1,2,1,2,NA
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",15,25,22,1,1,2,NA
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",16,26,20,1,1,1,3
"Endline",52,6.04778,-0.44904,1175,"SuhumKraboaCoaltar","Urban","Suhum",17,27,4,1,1,2,NA
"Endline",53,5.84004,-0.35259,475,"AkwapimSouthDistrict","Urban","Nsawam",1,37,14,2,2,NA,NA
"Endline",53,5.84004,-0.35259,475,"AkwapimSouthDistrict","Urban","Nsawam",2,35,1,1,2,NA,NA
"Endline",53,5.84004,-0.35259,475,"AkwapimSouthDistrict","Urban","Nsawam",3,30,8,2,1,2,NA
"Endline",53,5.84004,-0.35259,475,"AkwapimSouthDistrict","Urban","Nsawam",4,25,0,2,1,2,NA
"Endline",53,5.84004,-0.35259,475,"AkwapimSouthDistrict","Urban","Nsawam",5,24,20,2,1,1,0
"Endline",53,5.84004,-0.35259,475,"AkwapimSouthDistrict","Urban","Nsawam",6,20,2,1,1,2,NA
"Endline",53,5.84004,-0.35259,475,"AkwapimSouthDistrict","Urban","Nsawam",7,23,4,1,1,2,NA
"Endline",53,5.84004,-0.35259,475,"AkwapimSouthDistrict","Urban","Nsawam",8,26,2,2,1,2,NA
"Endline",53,5.84004,-0.35259,475,"AkwapimSouthDistrict","Urban","Nsawam",9,34,16,1,1,1,0
"Endline",53,5.84004,-0.35259,475,"AkwapimSouthDistrict","Urban","Nsawam",10,24,1,1,1,2,NA
"Endline",53,5.84004,-0.35259,475,"AkwapimSouthDistrict","Urban","Nsawam",11,28,16,1,1,1,0
"Endline",53,5.84004,-0.35259,475,"AkwapimSouthDistrict","Urban","Nsawam",12,36,2,2,1,2,NA
"Endline",54,5.82116,-0.35452,1000,"AkwapimSouthDistrict","Urban","Nsawam",1,38,0,2,1,2,NA
"Endline",54,5.82116,-0.35452,1000,"AkwapimSouthDistrict","Urban","Nsawam",2,20,18,2,1,1,0
"Endline",54,5.82116,-0.35452,1000,"AkwapimSouthDistrict","Urban","Nsawam",3,30,5,1,1,2,NA
"Endline",54,5.82116,-0.35452,1000,"AkwapimSouthDistrict","Urban","Nsawam",4,24,6,2,1,1,0
"Endline",54,5.82116,-0.35452,1000,"AkwapimSouthDistrict","Urban","Nsawam",5,25,17,1,1,1,0
"Endline",54,5.82116,-0.35452,1000,"AkwapimSouthDistrict","Urban","Nsawam",6,30,10,1,1,1,0
"Endline",54,5.82116,-0.35452,1000,"AkwapimSouthDistrict","Urban","Nsawam",7,25,12,1,1,2,NA
"Endline",54,5.82116,-0.35452,1000,"AkwapimSouthDistrict","Urban","Nsawam",8,17,1,1,1,2,NA
"Endline",54,5.82116,-0.35452,1000,"AkwapimSouthDistrict","Urban","Nsawam",9,35,17,1,1,1,99
"Endline",54,5.82116,-0.35452,1000,"AkwapimSouthDistrict","Urban","Nsawam",10,24,11,2,1,1,0
"Endline",54,5.82116,-0.35452,1000,"AkwapimSouthDistrict","Urban","Nsawam",11,27,12,2,1,1,3
"Endline",54,5.82116,-0.35452,1000,"AkwapimSouthDistrict","Urban","Nsawam",12,36,22,2,1,1,0
"Endline",55,5.80608,-0.34222,610,"AkwapimSouthDistrict","Urban","Nsawam",1,34,15,2,1,2,NA
"Endline",55,5.80608,-0.34222,610,"AkwapimSouthDistrict","Urban","Nsawam",2,38,3,1,1,2,NA
"Endline",55,5.80608,-0.34222,610,"AkwapimSouthDistrict","Urban","Nsawam",3,31,20,2,1,1,0
"Endline",55,5.80608,-0.34222,610,"AkwapimSouthDistrict","Urban","Nsawam",4,36,11,2,1,2,NA
"Endline",55,5.80608,-0.34222,610,"AkwapimSouthDistrict","Urban","Nsawam",5,28,18,1,1,1,0
"Endline",55,5.80608,-0.34222,610,"AkwapimSouthDistrict","Urban","Nsawam",6,39,13,2,1,1,0
"Endline",55,5.80608,-0.34222,610,"AkwapimSouthDistrict","Urban","Nsawam",7,27,17,2,1,2,NA
"Endline",55,5.80608,-0.34222,610,"AkwapimSouthDistrict","Urban","Nsawam",8,37,23,1,1,1,0
"Endline",55,5.80608,-0.34222,610,"AkwapimSouthDistrict","Urban","Nsawam",9,31,10,2,1,1,0
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",17,30,2,1,1,2,NA
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",16,24,16,1,1,1,0
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",15,23,0,2,1,2,NA
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",14,27,3,1,1,2,NA
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",13,30,12,2,1,1,0
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",12,24,2,2,1,2,NA
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",11,27,1,2,1,2,NA
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",10,25,18,1,1,1,0
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",9,41,20,1,1,1,0
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",8,33,20,1,1,2,NA
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",7,27,1,1,1,2,NA
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",6,29,7,1,1,2,NA
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",5,30,18,1,1,2,NA
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",4,49,10,2,1,2,NA
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",3,42,13,1,1,2,NA
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",2,37,12,2,1,2,NA
"Endline",56,5.81459,-0.34553,1045,"AkwapimSouthDistrict","Urban","Nsawam",1,23,14,2,1,1,0
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",1,19,21,1,1,1,0
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",2,33,18,1,1,1,0
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",3,37,6,1,1,2,NA
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",4,38,10,1,1,1,0
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",5,25,16,1,1,1,0
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",6,29,9,1,1,1,2
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",7,16,18,2,2,NA,NA
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",8,24,1,1,2,NA,NA
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",9,38,20,1,1,1,4
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",10,26,23,2,1,1,0
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",11,38,22,1,1,2,NA
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",12,30,7,1,1,2,NA
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",13,24,2,2,1,2,NA
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",14,40,2,2,2,NA,NA
"Endline",57,5.80188,-0.34439,430,"AkwapimSouthDistrict","Urban","Nsawam",15,17,23,1,2,NA,NA
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",1,38,16,1,1,1,0
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",2,45,8,2,1,1,0
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",3,23,17,1,1,1,0
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",4,19,10,2,1,1,0
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",5,36,11,1,1,1,0
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",6,24,16,1,1,1,0
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",7,22,5,2,1,2,NA
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",8,18,0,1,1,2,NA
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",9,18,9,2,1,2,NA
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",10,25,0,1,1,2,NA
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",11,17,3,2,1,2,NA
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",12,35,9,1,1,1,5
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",13,33,2,1,2,NA,NA
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",14,42,24,1,2,NA,NA
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",15,99,11,1,1,1,2
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",16,25,9,2,1,1,1
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",17,28,3,2,1,2,NA
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",18,29,6,1,1,2,NA
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",19,30,12,2,1,1,0
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",20,33,10,2,1,2,NA
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",21,31,4,2,1,2,NA
"Endline",58,5.80924,-0.36502,830,"AkwapimSouthDistrict","Urban","Nsawam",22,18,2,2,1,2,NA
